order_id,date,product,qty,unit_price,line_total,customer_name
ORD83614,2024-05-06,Service Plan,9,49.0,441.0,Hassan Patel
ORD83615,2024-08-12,Widget A,5,13.0,65.0,Omar Ahmed
ORD83633,2024-06-26,Gadget Y,5,4.94,24.71,Maria Patel
ORD83638,2024-07-20,Gadget X,9,700.0,6300.0,Noor Ahmed
ORD83661,2024-07-26,Gadget Y,4,549.0,2196.0,Omar Khan
ORD83666,2024-12-02,Widget A,9,12.0,108.0,Hassan Khan
ORD83667,2024-08-15,Gadget X,4,630.0,2520.0,Maria Reyes
ORD83679,2024-09-16,Widget A,8,13.75,110.0,Noor Khan
ORD83706,2024-07-23,Gadget Y,6,5.0,30.0,Noor Reyes
ORD83724,2024-08-30,Gadget X,7,7.0,49.0,Ali Reyes
ORD83733,2024-06-08,Widget B,2,21.99,43.98,John Reyes
ORD83734,2024-10-26,Gadget Y,9,5.49,49.41,Ali Khan
ORD83735,2024-06-27,Widget B,6,21.99,131.94,Hassan Ahmed
ORD83739,2024-09-11,Widget A,10,1125.0,11250.0,Ali Ahmed
ORD83743,2024-09-14,Widget B,5,17.99,89.95,Fatima Iqbal
ORD83758,2024-07-05,Widget A,10,13.0,130.0,John Hussain
ORD83768,2024-09-26,Gadget Y,6,604.0,3624.0,John Lee
ORD83774,2024-12-08,Service Plan,6,54.99,329.93,Ali Chen
ORD83784,2024-12-19,Widget B,7,19.0,133.0,Omar Iqbal
ORD83785,2024-09-04,Gadget X,8,630.0,5040.0,Maria Khan
ORD83786,2024-11-01,Gadget X,3,7.0,21.0,Omar Reyes
ORD83797,2024-01-12,Gadget Y,2,5.49,10.98,Maria Chen
ORD83805,2024-07-07,Widget A,6,1250.0,7500.0,Hassan Hussain
ORD83834,2024-06-13,Widget A,4,11.25,45.0,Hassan Garcia
ORD83847,2024-10-09,Service Plan,7,44.99,314.93,Omar Garcia
ORD83853,2024-08-15,Gadget X,4,6.3,25.2,John Hussain
ORD83863,2024-06-03,Gadget Y,6,5.49,32.94,Omar Reyes
ORD83884,2024-07-30,Gadget X,5,6.0,30.0,Omar Ahmed
ORD83887,2024-10-30,Service Plan,2,49.99,99.0,Sara Patel
ORD83906,2024-06-12,Widget A,5,12.5,62.5,Maria Ahmed
ORD83911,2024-10-08,Service Plan,4,44.99,179.96,Maria Smith
ORD83948,2024-10-04,Service Plan,4,54.99,219.0,Sara Khan
ORD83973,2024-11-23,Gadget Y,9,604.0,5436.0,Noor Hussain
ORD83975,2024-12-30,Gadget X,2,700.0,1400.0,Omar Patel
ORD83983,2024-09-09,Service Plan,9,49.0,441.0,Omar Reyes
ORD83995,2024-10-20,Widget A,5,1250.0,6250.0,Ali Patel
ORD83996,2024-10-28,Gadget Y,10,5.49,54.9,Omar Khan
ORD83997,2024-08-07,Gadget X,7,630.0,4410.0,Ali Garcia
ORD84009,2024-11-14,Widget B,9,1999.0,17991.0,Zain Smith
ORD84038,2024-12-13,Gadget Y,9,604.0,5436.0,John Chen
ORD84057,2024-07-28,Gadget X,9,6.3,56.7,Fatima Hussain
ORD84069,2024-10-02,Widget A,2,13.0,26.0,Zain Ahmed
ORD84076,2024-07-06,Widget B,7,19.99,139.93,Sara Chen
ORD84085,2024-09-29,Widget B,10,19.99,199.9,Omar Chen
ORD84086,2024-06-30,Service Plan,3,49.0,149.0,Hassan Patel
ORD84089,2024-07-11,Service Plan,8,5499.0,43992.0,Noor Lee
ORD84091,2024-07-26,Widget B,5,17.99,89.95,Hassan Smith
ORD84091,2024-10-13,Service Plan,2,49.99,99.98,Ali Reyes
ORD84098,2024-06-12,Service Plan,10,49.99,499.9,Ali Chen
ORD84100,2024-11-21,Widget A,8,12.5,100.0,Noor Garcia
ORD84103,2024-07-07,Service Plan,3,44.99,134.97,Fatima Hussain
ORD84130,2024-09-20,Gadget X,8,7.0,56.0,Noor Khan
ORD84138,2024-12-12,Gadget Y,9,5.0,45.0,Hassan Chen
ORD84144,2024-12-30,Widget B,9,17.99,161.0,Zain Patel
ORD84153,2024-07-23,Gadget X,4,6.3,25.2,Sara Iqbal
ORD84199,2024-08-25,Service Plan,5,54.0,274.95,Fatima Lee
ORD84206,2024-07-18,Widget B,9,19.99,179.91,John Smith
ORD84228,2024-11-16,Gadget Y,2,5.49,10.98,Omar Iqbal
ORD84233,2024-06-02,Widget B,7,21.0,146.0,Hassan Chen
ORD84242,2024-06-27,Widget A,10,12.5,125.0,Fatima Patel
ORD84261,2024-09-27,Gadget X,4,7.0,28.0,John Smith
ORD84275,2024-12-08,Service Plan,5,49.99,249.95,Ayesha Lee
ORD84297,2024-04-08,Widget B,9,19.99,179.91,Fatima Iqbal
ORD84301,2024-11-05,Widget B,7,1999.0,13993.0,Sara Garcia
ORD84314,2024-08-30,Service Plan,10,49.99,499.9,John Garcia
ORD84340,2024-07-10,Widget B,8,19.0,152.0,Hassan Patel
ORD84341,2024-12-01,Gadget X,4,7.7,30.8,Zain Chen
ORD84348,2024-12-11,Gadget Y,5,604.0,3020.0,Ayesha Khan
ORD84351,2024-11-04,Widget B,7,19.99,139.0,Sara Garcia
ORD84353,2024-06-18,Service Plan,4,4999.0,19996.0,Sara Smith
ORD84369,2024-07-21,Widget A,9,13.75,123.75,Maria Khan
ORD84369,2024-09-10,Gadget X,6,7.0,42.0,Omar Khan
ORD84375,2024-09-08,Service Plan,9,49.99,449.91,Fatima Reyes
ORD84381,2024-06-09,Widget B,10,19.99,199.9,Fatima Smith
ORD84399,2024-12-23,Widget A,5,11.0,55.0,Maria Iqbal
ORD84407,2024-11-02,Gadget X,10,7.0,70.0,John Lee
ORD84412,2024-08-08,Service Plan,9,49.99,449.91,Ali Hussain
ORD84422,2024-09-23,Gadget Y,8,604.0,4832.0,Sara Garcia
ORD84427,2024-11-16,Gadget X,6,6.3,37.8,Zain Garcia
ORD84433,2024-06-15,Widget B,4,19.99,79.96,Sara Lee
ORD84459,2024-10-23,Gadget X,2,7.0,14.0,Sara Smith
ORD84462,2024-07-20,Service Plan,9,49.99,449.91,John Smith
ORD84462,2024-12-06,Service Plan,6,54.99,329.93,Noor Garcia
ORD84473,2024-09-26,Service Plan,6,4999.0,29994.0,Zain Iqbal
ORD84497,2024-08-12,Gadget X,3,700.0,2100.0,John Smith
ORD84502,2024-11-30,Gadget Y,4,549.0,2196.0,Ali Reyes
ORD84507,2024-07-12,Gadget X,6,700.0,4200.0,Zain Reyes
ORD84508,2024-06-04,Widget B,1,19.99,19.99,Hassan Reyes
ORD84509,2024-10-30,Widget A,9,12.5,112.5,Ali Hussain
ORD84515,2024-09-02,Gadget X,8,7.0,56.0,Maria Chen
ORD84522,2024-12-28,Gadget X,2,6.3,12.6,Zain Hussain
ORD84529,2024-06-25,Gadget Y,1,549.0,549.0,John Ahmed
ORD84529,2024-07-17,Service Plan,7,49.99,349.0,Maria Smith
ORD84536,2024-06-16,Gadget X,3,7.0,21.0,Ayesha Garcia
ORD84537,2024-06-19,Widget B,2,19.99,39.98,Maria Iqbal
ORD84537,2024-08-06,Widget B,4,19.99,79.96,Ayesha Garcia
ORD84539,2024-07-03,Gadget Y,4,5.49,21.96,Omar Lee
ORD84542,2024-08-06,Widget B,8,21.0,168.0,Zain Ahmed
ORD84554,2024-10-16,Service Plan,1,49.99,49.99,Maria Smith
ORD84558,2024-09-07,Gadget Y,4,604.0,2416.0,Ali Chen
ORD84571,2024-12-07,Gadget Y,5,4.94,24.71,Fatima Hussain
ORD84584,2024-11-05,Gadget X,4,7.0,28.0,Ayesha Patel
ORD84590,2024-11-16,Service Plan,7,49.99,349.93,Omar Lee
ORD84604,2024-08-16,Gadget X,8,7.7,61.6,Fatima Patel
ORD84604,2024-12-04,Gadget X,3,7.0,21.0,Fatima Chen
ORD84606,2024-07-14,Gadget X,2,6.3,12.6,Fatima Ahmed
ORD84607,2024-08-13,Gadget Y,2,604.0,1208.0,Fatima Ahmed
ORD84651,2024-07-27,Widget A,8,13.75,110.0,Fatima Hussain
ORD84659,2024-12-29,Gadget X,1,7.0,7.0,Omar Garcia
ORD84660,2024-10-21,Gadget X,6,7.0,42.0,Sara Reyes
ORD84660,2024-11-13,Service Plan,5,49.99,249.95,Maria Reyes
ORD84660,2024-12-19,Widget B,10,19.99,199.9,John Smith
ORD84697,2024-07-07,Gadget Y,4,549.0,2196.0,Noor Reyes
ORD84700,2024-12-03,Widget B,4,19.99,79.96,Ayesha Ahmed
ORD84707,2024-09-17,Gadget X,2,7.0,14.0,Maria Iqbal
ORD84717,2024-11-08,Gadget Y,8,4.94,39.53,Noor Ahmed
ORD84725,2024-06-08,Widget A,2,13.75,27.0,Ayesha Smith
ORD84726,2024-06-13,Widget A,7,1250.0,8750.0,Hassan Reyes
ORD84754,2024-11-21,Service Plan,1,49.99,49.0,Ali Lee
ORD84760,2024-06-11,Gadget Y,5,5.49,27.45,John Ahmed
ORD84761,2024-08-28,Widget A,9,12.5,112.5,Ali Khan
ORD84778,2024-10-07,Service Plan,2,44.0,88.0,Omar Lee
ORD84786,2024-08-17,Gadget Y,9,494.0,4446.0,John Reyes
ORD84792,2024-12-08,Widget B,4,19.0,76.0,John Smith
ORD84796,2024-11-13,Service Plan,7,49.99,349.93,John Lee
ORD84798,2024-09-15,Widget B,2,17.99,35.98,Zain Khan
ORD84805,2024-12-13,Gadget Y,9,5.49,49.41,Sara Smith
ORD84807,2024-10-19,Widget B,1,19.99,19.99,Fatima Khan
ORD84808,2024-06-05,Gadget X,4,7.0,28.0,Ayesha Patel
ORD84827,2024-07-15,Widget B,9,19.0,171.0,Fatima Iqbal
ORD84828,2024-12-26,Widget B,2,19.99,39.98,Zain Smith
ORD84831,2024-08-31,Gadget Y,3,6.0,18.12,Fatima Patel
ORD84837,2024-11-02,Gadget X,9,7.0,63.0,John Garcia
ORD84840,2024-08-19,Widget A,4,13.75,55.0,Sara Ahmed
ORD84843,2024-09-23,Widget B,1,19.0,19.0,Maria Lee
ORD84859,2024-11-04,Service Plan,5,54.0,274.95,Maria Ahmed
ORD84859,2024-11-18,Gadget X,10,7.0,70.0,Fatima Chen
ORD84869,2024-09-05,Service Plan,4,44.99,179.96,Zain Lee
ORD84874,2024-10-14,Widget A,5,13.75,68.75,Sara Garcia
ORD84878,2024-10-17,Widget B,6,1999.0,11994.0,Zain Khan
ORD84892,2024-09-01,Widget B,5,1999.0,9995.0,Omar Lee
ORD84900,2024-11-01,Gadget X,6,700.0,4200.0,Maria Iqbal
ORD84904,2024-08-19,Widget B,1,1999.0,1999.0,Omar Ahmed
ORD84913,2024-11-27,Service Plan,9,49.99,449.91,Ayesha Smith
ORD84944,2024-11-23,Widget B,2,19.0,38.0,Omar Khan
ORD84948,2024-10-26,Gadget X,2,7.7,15.4,Ayesha Chen
ORD84969,2024-01-12,Gadget Y,3,5.49,16.47,Ayesha Reyes
ORD84974,2024-08-02,Gadget X,5,7.0,35.0,Hassan Smith
ORD84985,2024-09-22,Gadget Y,2,494.0,988.0,Fatima Iqbal
ORD84995,2024-09-29,Widget B,8,17.99,143.92,Sara Chen
ORD85000,2024-09-29,Gadget Y,9,549.0,4941.0,Noor Hussain
ORD85001,2024-06-12,Widget B,3,17.0,51.0,Zain Hussain
ORD85001,2024-11-26,Service Plan,8,54.99,439.92,Ayesha Iqbal
ORD85001,2024-12-23,Widget A,3,12.5,37.5,Omar Khan
ORD85004,2024-07-20,Gadget X,5,7.0,35.0,Ali Reyes
ORD85012,2024-09-18,Gadget X,9,7.0,63.0,Sara Iqbal
ORD85025,2024-08-17,Widget B,5,17.99,89.0,Omar Garcia
ORD85044,2024-04-09,Widget A,7,13.0,91.44,Sara Garcia
ORD85050,2024-07-01,Gadget Y,4,5.49,21.96,Hassan Iqbal
ORD85051,2024-06-27,Gadget X,7,7.0,49.0,Fatima Smith
ORD85055,2024-06-24,Widget A,10,11.25,112.5,John Chen
ORD85061,2024-08-23,Widget B,9,19.99,179.91,Ali Patel
ORD85084,2024-12-28,Widget B,1,21.99,21.99,Noor Chen
ORD85091,2024-11-23,Widget A,10,11.25,112.5,Noor Patel
ORD85101,2024-10-24,Widget A,6,1125.0,6750.0,Omar Hussain
ORD85135,2024-12-10,Service Plan,1,44.0,44.0,Hassan Ahmed
ORD85149,2024-06-27,Widget A,1,1250.0,1250.0,Ali Iqbal
ORD85150,2024-12-21,Gadget X,2,700.0,1400.0,Hassan Garcia
ORD85172,2024-07-06,Widget B,9,17.99,161.92,Noor Reyes
ORD85179,2024-08-01,Widget B,2,17.99,35.98,Maria Khan
ORD85191,2024-11-25,Widget A,4,13.0,52.0,Ayesha Ahmed
ORD85198,2024-07-11,Service Plan,9,54.99,494.91,Ayesha Lee
ORD85202,2024-09-13,Widget A,7,12.5,87.5,Sara Patel
ORD85221,2024-11-25,Service Plan,1,4499.0,4499.0,Fatima Khan
ORD85238,2024-08-25,Widget A,6,12.5,75.0,John Khan
ORD85251,2024-11-11,Gadget Y,8,4.94,39.52,Omar Reyes
ORD85256,2024-10-24,Widget B,4,1999.0,7996.0,Hassan Garcia
ORD85256,2024-12-12,Widget B,5,19.0,95.0,Fatima Reyes
ORD85257,2024-10-11,Gadget Y,1,5.49,5.49,Fatima Khan
ORD85267,2024-12-02,Service Plan,10,49.99,499.9,Ali Chen
ORD85272,2024-12-01,Service Plan,8,5499.0,43991.0,John Chen
ORD85275,2024-10-04,Gadget Y,4,5.49,21.96,Noor Smith
ORD85292,2024-08-30,Service Plan,3,4999.0,14997.0,Zain Patel
ORD85303,2024-10-08,Gadget Y,3,4.94,14.82,Omar Reyes
ORD85307,2024-12-26,Gadget Y,6,5.49,32.94,Noor Khan
ORD85310,2024-10-23,Gadget Y,2,4.94,9.88,Hassan Lee
ORD85314,2024-11-13,Gadget X,7,7.7,53.9,Ayesha Ahmed
ORD85318,2024-09-15,Gadget Y,5,5.0,25.0,Maria Smith
ORD85327,2024-08-11,Service Plan,6,5499.0,32993.0,Maria Smith
ORD85348,2024-08-08,Gadget Y,3,549.0,1647.0,Ali Khan
ORD85353,2024-09-16,Widget A,6,13.75,82.5,Fatima Iqbal
ORD85355,2024-08-09,Gadget Y,5,5.49,27.45,Noor Hussain
ORD85370,2024-08-13,Widget A,9,12.5,112.5,Noor Smith
ORD85375,2024-12-18,Widget B,3,21.99,65.0,Maria Patel
ORD85378,2024-06-27,Widget A,10,12.5,125.0,Zain Hussain
ORD85390,2024-09-17,Service Plan,6,49.0,294.0,Ali Garcia
ORD85394,2024-10-13,Gadget X,9,7.0,63.0,Noor Lee
ORD85396,2024-08-08,Widget B,2,17.0,34.18,Ayesha Garcia
ORD85423,2024-12-30,Gadget Y,2,604.0,1208.0,Hassan Khan
ORD85426,2024-06-18,Gadget X,8,7.0,56.0,Ayesha Iqbal
ORD85435,2024-12-25,Widget B,6,17.99,107.0,Hassan Reyes
ORD85461,2024-12-28,Service Plan,3,49.0,147.0,John Reyes
ORD85465,2024-06-02,Gadget Y,5,5.49,27.45,Ali Hussain
ORD85475,2024-02-08,Gadget Y,9,5.49,49.41,Maria Garcia
ORD85478,2024-10-03,Widget B,5,1999.0,9995.0,Omar Patel
ORD85485,2024-10-04,Gadget X,2,7.7,15.4,Maria Lee
ORD85511,2024-07-07,Gadget Y,1,604.0,604.0,Hassan Khan
ORD85513,2024-07-29,Gadget Y,8,5.0,40.0,Ali Smith
ORD85524,2024-06-08,Service Plan,6,54.99,329.93,Maria Hussain
ORD85527,2024-12-27,Widget A,10,12.5,125.0,Maria Iqbal
ORD85534,2024-12-13,Widget B,8,19.0,152.0,Omar Khan
ORD85555,2024-07-18,Service Plan,5,49.0,249.0,John Ahmed
ORD85556,2024-10-09,Widget B,4,17.99,71.96,John Khan
ORD85557,2024-08-01,Widget B,4,19.99,79.96,Ali Khan
ORD85569,2024-09-18,Widget A,2,12.5,25.0,Noor Patel
ORD85570,2024-12-22,Gadget X,7,7.0,49.0,Maria Hussain
ORD85573,2024-09-13,Widget A,6,11.25,67.5,John Smith
ORD85588,2024-09-02,Widget B,1,1999.0,1999.0,Ali Hussain
ORD85588,2024-09-07,Service Plan,2,49.99,99.98,Ali Reyes
ORD85602,2024-12-30,Gadget X,1,7.0,7.0,Fatima Ahmed
ORD85612,2024-11-06,Service Plan,4,49.99,199.0,Noor Ahmed
ORD85643,2024-07-06,Gadget X,1,7.0,7.0,Maria Chen
ORD85649,2024-06-01,Service Plan,2,49.99,99.98,Maria Ahmed
ORD85650,2024-08-08,Widget B,6,21.99,131.93,Omar Khan
ORD85657,2024-11-16,Widget A,4,1250.0,5000.0,Fatima Garcia
ORD85672,2024-06-18,Widget B,8,19.99,159.92,Fatima Hussain
ORD85682,2024-06-25,Gadget X,6,6.3,37.8,Sara Garcia
ORD85692,2024-09-11,Service Plan,1,49.99,49.99,Ayesha Patel
ORD85696,2024-08-08,Widget A,6,11.25,67.5,Ali Lee
ORD85740,2024-12-08,Gadget X,3,7.0,21.0,Noor Chen
ORD85748,2024-10-08,Widget B,3,2199.0,6597.0,Sara Garcia
ORD85749,2024-11-25,Widget A,10,11.0,110.0,Ali Ahmed
ORD85784,2024-06-25,Service Plan,6,49.99,299.94,John Chen
ORD85795,2024-05-07,Gadget X,4,6.0,24.0,Ayesha Smith
ORD85808,2024-07-12,Gadget Y,8,604.0,4832.0,Hassan Smith
ORD85809,2024-08-07,Gadget Y,1,5.0,5.0,Zain Lee
ORD85813,2024-09-05,Service Plan,2,54.99,109.98,Maria Hussain
ORD85816,2024-10-22,Widget A,8,12.0,96.0,Hassan Patel
ORD85831,2024-07-07,Gadget Y,4,5.0,20.0,Ayesha Ahmed
ORD85838,2024-12-15,Widget B,4,19.99,79.96,Zain Chen
ORD85841,2024-08-02,Widget A,8,12.5,100.0,Noor Patel
ORD85845,2024-08-09,Gadget X,4,7.0,28.0,Zain Reyes
ORD85846,2024-08-20,Service Plan,3,49.99,149.97,Zain Lee
ORD85860,2024-08-17,Gadget Y,3,549.0,1647.0,Fatima Iqbal
ORD85860,2024-11-24,Service Plan,5,49.99,249.95,Fatima Reyes
ORD85864,2024-06-18,Service Plan,5,44.0,220.0,Zain Iqbal
ORD85873,2024-06-25,Service Plan,7,49.0,343.0,John Hussain
ORD85877,2024-12-28,Gadget Y,2,494.0,988.0,Ayesha Hussain
ORD85890,2024-11-06,Widget A,8,11.25,90.0,Zain Patel
ORD85903,2024-08-09,Service Plan,3,49.99,149.97,Maria Khan
ORD85922,2024-07-01,Widget B,3,1999.0,5997.0,Ayesha Hussain
ORD85924,2024-09-06,Widget A,7,12.5,87.5,Maria Ahmed
ORD85927,2024-08-25,Service Plan,8,49.99,399.0,Omar Ahmed
ORD85934,2024-06-22,Gadget X,4,6.0,24.0,Ayesha Patel
ORD85961,2024-09-22,Gadget Y,4,4.0,16.0,Sara Iqbal
ORD85964,2024-08-05,Gadget Y,5,5.49,27.0,Ayesha Iqbal
ORD85979,2024-07-06,Gadget Y,7,5.49,38.43,Omar Lee
ORD85984,2024-12-26,Service Plan,10,54.99,549.9,Omar Chen
ORD85994,2024-08-07,Widget A,10,12.5,125.0,Noor Reyes
ORD85997,2024-12-10,Widget A,3,12.5,37.0,Ayesha Garcia
ORD86001,2024-08-30,Service Plan,9,54.99,494.0,Noor Khan
ORD86014,2024-06-04,Gadget X,2,7.0,14.0,John Chen
ORD86023,2024-06-27,Gadget Y,6,5.49,32.94,Omar Hussain
ORD86024,2024-11-15,Service Plan,10,49.0,499.0,Omar Chen
ORD86026,2024-07-10,Gadget X,9,6.0,54.0,Omar Reyes
ORD86027,2024-08-24,Widget A,2,12.0,24.0,Ali Lee
ORD86030,2024-06-15,Gadget Y,6,6.04,36.23,Ayesha Khan
ORD86034,2024-12-13,Widget A,10,12.0,120.0,Ali Iqbal
ORD86049,2024-09-15,Service Plan,8,49.0,392.0,Ayesha Lee
ORD86056,2024-11-08,Widget B,7,17.99,125.0,Ali Reyes
ORD86057,2024-07-01,Gadget Y,10,4.0,40.0,Omar Iqbal
ORD86059,2024-09-09,Gadget Y,1,4.0,4.0,John Smith
ORD86062,2024-06-16,Gadget Y,9,5.49,49.41,Ayesha Garcia
ORD86065,2024-11-16,Gadget Y,3,549.0,1647.0,Hassan Ahmed
ORD86072,2024-12-24,Widget A,5,13.75,68.0,John Smith
ORD86074,2024-12-17,Gadget X,4,7.0,28.0,Omar Ahmed
ORD86082,2024-06-20,Service Plan,7,54.99,384.92,Ayesha Iqbal
ORD86089,2024-08-12,Widget B,10,21.99,219.9,Noor Garcia
ORD86091,2024-06-24,Widget A,9,1375.0,12375.0,Sara Hussain
ORD86091,2024-07-27,Widget B,6,17.99,107.95,John Khan
ORD86091,2024-09-07,Widget B,9,19.99,179.0,Maria Khan
ORD86094,2024-06-25,Widget A,9,12.0,108.0,Omar Patel
ORD86095,2024-12-08,Gadget Y,4,5.49,21.96,Ali Reyes
ORD86100,2024-10-14,Gadget X,5,7.0,35.0,Zain Iqbal
ORD86104,2024-11-10,Gadget X,7,630.0,4410.0,Noor Garcia
ORD86116,2024-08-29,Service Plan,10,54.99,549.9,Fatima Reyes
ORD86118,2024-07-30,Gadget X,9,700.0,6300.0,Ayesha Ahmed
ORD86140,2024-11-28,Gadget X,1,7.0,7.0,Hassan Smith
ORD86142,2024-03-12,Widget B,9,19.0,171.0,Fatima Khan
ORD86145,2024-11-16,Gadget Y,4,5.49,21.96,Fatima Reyes
ORD86187,2024-05-09,Widget B,1,19.0,19.0,Omar Hussain
ORD86194,2024-09-04,Service Plan,6,49.0,294.0,John Chen
ORD86207,2024-07-12,Service Plan,6,49.99,299.94,Ayesha Lee
ORD86208,2024-07-24,Gadget X,7,7.0,49.0,Zain Garcia
ORD86210,2024-06-23,Widget A,6,12.5,75.0,John Reyes
ORD86221,2024-08-18,Widget A,3,1250.0,3750.0,Ayesha Smith
ORD86228,2024-06-28,Widget B,7,19.99,139.93,Ali Hussain
ORD86230,2024-10-23,Service Plan,10,49.99,499.0,Zain Lee
ORD86253,2024-11-13,Gadget X,7,700.0,4900.0,Fatima Ahmed
ORD86256,2024-08-08,Gadget Y,9,4.0,36.0,Sara Chen
ORD86257,2024-10-28,Gadget Y,4,5.0,20.0,Hassan Patel
ORD86285,2024-09-03,Service Plan,4,44.99,179.96,Fatima Khan
ORD86288,2024-11-08,Service Plan,5,4999.0,24995.0,Maria Smith
ORD86292,2024-12-14,Gadget X,7,7.7,53.0,Sara Ahmed
ORD86300,2024-06-13,Gadget Y,6,6.04,36.23,Omar Iqbal
ORD86304,2024-08-03,Widget B,5,19.99,99.95,Fatima Smith
ORD86312,2024-10-11,Gadget Y,1,5.49,5.49,Sara Khan
ORD86318,2024-08-17,Widget A,10,12.0,120.0,Maria Patel
ORD86325,2024-12-06,Service Plan,10,49.99,499.9,Ali Khan
ORD86339,2024-08-08,Widget B,10,1999.0,19990.0,Fatima Khan
ORD86339,2024-09-14,Service Plan,1,49.99,49.99,Sara Ahmed
ORD86344,2024-10-09,Gadget Y,7,5.49,38.43,Fatima Khan
ORD86345,2024-06-16,Gadget Y,3,5.49,16.47,Noor Garcia
ORD86360,2024-06-08,Widget A,10,13.0,130.0,Fatima Hussain
ORD86366,2024-10-13,Widget B,2,19.99,39.98,Ayesha Hussain
ORD86373,2024-09-06,Widget B,7,19.99,139.93,Zain Iqbal
ORD86377,2024-08-25,Widget B,10,19.99,199.9,Omar Smith
ORD86381,2024-10-07,Gadget X,6,7.0,42.0,Omar Patel
ORD86388,2024-08-06,Service Plan,3,49.99,149.97,Sara Reyes
ORD86395,2024-08-15,Gadget Y,9,5.49,49.41,Omar Smith
ORD86400,2024-07-28,Gadget X,7,7.0,49.0,Ali Lee
ORD86402,2024-11-23,Gadget Y,2,5.0,10.0,Omar Patel
ORD86407,2024-10-18,Service Plan,4,49.99,199.0,Omar Hussain
ORD86416,2024-06-27,Gadget Y,1,5.49,5.49,Fatima Garcia
ORD86435,2024-07-07,Widget B,8,19.0,152.0,Hassan Ahmed
ORD86455,2024-05-07,Gadget Y,9,5.49,49.41,Zain Iqbal
ORD86469,2024-09-06,Gadget X,5,6.0,30.0,Zain Smith
ORD86475,2024-07-15,Service Plan,5,54.99,274.95,Omar Ahmed
ORD86480,2024-06-15,Widget A,8,12.5,100.0,Fatima Reyes
ORD86484,2024-09-11,Gadget X,4,7.0,28.0,Hassan Iqbal
ORD86485,2024-07-16,Widget A,9,1250.0,11250.0,Maria Khan
ORD86488,2024-07-11,Gadget X,7,6.3,44.1,Ayesha Garcia
ORD86489,2024-10-08,Gadget Y,8,4.94,39.52,Zain Hussain
ORD86501,2024-10-08,Service Plan,2,49.99,99.98,Omar Khan
ORD86507,2024-08-18,Widget A,10,13.75,137.5,Noor Reyes
ORD86510,2024-08-01,Gadget X,10,6.3,63.0,Hassan Iqbal
ORD86535,2024-05-11,Service Plan,7,49.99,349.0,Sara Ahmed
ORD86540,2024-07-08,Widget B,1,17.99,17.99,Hassan Smith
ORD86564,2024-10-26,Widget B,4,19.99,79.96,Fatima Reyes
ORD86564,2024-12-10,Widget A,10,1250.0,12500.0,Omar Patel
ORD86568,2024-08-31,Gadget Y,6,4.94,29.65,John Hussain
ORD86582,2024-06-11,Gadget X,3,7.0,21.0,Ayesha Reyes
ORD86593,2024-03-07,Gadget Y,8,4.94,39.53,Fatima Ahmed
ORD86596,2024-06-20,Gadget Y,7,5.49,38.43,Fatima Reyes
ORD86599,2024-02-07,Widget B,1,21.99,21.99,Noor Smith
ORD86603,2024-09-21,Widget A,10,1125.0,11250.0,Maria Chen
ORD86607,2024-07-04,Gadget Y,2,549.0,1098.0,Hassan Khan
ORD86608,2024-05-06,Service Plan,4,4999.0,19996.0,Omar Garcia
ORD86639,2024-09-23,Widget B,2,19.99,39.98,John Chen
ORD86651,2024-10-23,Service Plan,1,4999.0,4999.0,Ali Khan
ORD86657,2024-11-21,Gadget Y,10,5.49,54.9,Maria Patel
ORD86679,2024-10-18,Gadget X,10,7.0,70.0,Hassan Patel
ORD86680,2024-10-11,Gadget Y,9,5.0,45.0,Noor Garcia
ORD86680,2024-11-02,Widget A,2,12.0,24.0,John Reyes
ORD86681,2024-09-23,Gadget Y,9,5.49,49.41,John Lee
ORD86692,2024-11-26,Service Plan,2,49.99,99.98,John Ahmed
ORD86706,2024-08-02,Widget B,5,17.99,89.95,Omar Iqbal
ORD86724,2024-12-15,Service Plan,5,4999.0,24995.0,Zain Chen
ORD86726,2024-08-25,Gadget X,2,7.0,14.0,Fatima Smith
ORD86730,2024-12-09,Service Plan,4,4999.0,19996.0,Ayesha Khan
ORD86731,2024-07-06,Service Plan,9,4999.0,44991.0,Hassan Reyes
ORD86735,2024-05-11,Service Plan,7,54.99,384.92,Omar Patel
ORD86735,2024-11-26,Service Plan,3,54.99,164.97,Ayesha Reyes
ORD86763,2024-07-01,Service Plan,8,49.99,399.92,Maria Iqbal
ORD86765,2024-08-21,Service Plan,8,4999.0,39992.0,Omar Reyes
ORD86774,2024-09-05,Widget B,5,19.99,99.0,Hassan Iqbal
ORD86783,2024-10-28,Gadget X,10,6.3,63.0,Hassan Iqbal
ORD86784,2024-11-16,Gadget Y,4,5.49,21.96,Noor Patel
ORD86787,2024-10-14,Service Plan,6,4499.0,26994.0,Ali Hussain
ORD86802,2024-02-10,Gadget X,8,700.0,5600.0,Ali Lee
ORD86810,2024-06-26,Gadget X,5,7.0,35.0,Zain Patel
ORD86817,2024-12-12,Widget B,7,21.0,147.0,Fatima Hussain
ORD86821,2024-11-27,Widget B,9,19.99,179.91,Noor Ahmed
ORD86832,2024-08-19,Gadget X,2,7.0,14.0,John Reyes
ORD86834,2024-07-14,Widget A,8,13.75,110.0,Maria Lee
ORD86854,2024-10-03,Widget B,6,17.99,107.0,Hassan Garcia
ORD86866,2024-12-18,Widget A,5,12.5,62.5,John Hussain
