order_id,email,country,sku,qty,unit_price,total
14546,michael.williams@@example.com,USA,SKU-008,4.0,23.36,93.44
14572,usman@example,USA,SKU-003,3.0,,
14633,usman.abbas @ mail.com,Pakistan,SKU-002,1.0,13.38,13.38
14637,ayesha@example,India,SKU-002,4.0,11.52,46.08
14645,noor@example,Pakistan,SKU-010,5.0,31.95,159.75
14646,bilal.abbas@@example.com,UAE,SKU-006,5.0,16.14,80.7
14649,john.iqbal @ shop.com,USA,SKU-001,1.0,18.0,18.0
14657,arjun.ali @ mail.com,Pakistan,SKU-010,3.0,29.34,88.02
14671,ava@example,Pakistan,SKU-008,1.0,20.29,20.29
14678,omar@example,UAE,SKU-009,1.0,10.39,10.39
14710,amna.zafar @ marketplace.net,UAE,SKU-003,4.0,5.35,21.4
14722,jane.smith @ example.com,India,SKU-005,4.0,3.19,12.76
14724,ali.smith@@marketplace.net,Pakistan,SKU-002,2.0,12.22,24.44
14730,jane.yadav@@mail.com,Pakistan,SKU-005,4.0,3.13,12.52
14742,usman@example,USA,SKU-006,3.0,,
14758,nida.noor@@marketplace.net,USA,SKU-010,1.0,30.19,30.19
14760,anil.ali@@hotmail.com,Pakistan,SKU-006,3.0,15.72,47.16
14762,nida.brown@@marketplace.net,USA,SKU-009,1.0,10.22,10.22
14786,liam.tariq@@shop.com,India,SKU-003,5.0,4.93,24.65
14824,amna.gupta @ shop.com,Pakistan,SKU-009,1.0,,
14831,jane.johnson@@example.com,Pakistan,SKU-004,1.0,7.44,7.44
14833,liam@example,India,SKU-006,1.0,15.37,15.37
14840,jane.smith @ hotmail.com,USA,SKU-002,5.0,12.31,61.55
14849,usman.patel@@mail.com,Pakistan,SKU-002,1.0,12.76,12.76
14851,ava.doe@@eml.com,USA,SKU-006,2.0,15.52,31.04
14862,bilal@example,Pakistan,SKU-004,0.0,6.97,0.0
14869,meera.iqbal@@eml.com,India,SKU-010,5.0,31.32,156.6
14887,huda.smith @ example.com,USA,SKU-010,5.0,32.91,164.55
14910,huda@example,USA,SKU-008,4.0,23.35,93.4
14912,ali.brown @ shop.com,UAE,SKU-005,4.0,3.56,14.24
14913,sonia.ali @ marketplace.net,Pakistan,SKU-007,3.0,0.0,0.0
14929,noor.smith @ hotmail.com,UAE,SKU-006,2.0,15.24,30.48
14938,arjun.williams@@shop.com,UAE,SKU-005,2.0,3.22,6.44
14949,ahmed@example,Pakistan,SKU-007,3.0,,
14954,omar@example,Pakistan,SKU-005,3.0,3.07,9.21
14960,nida.iqbal @ example.com,India,SKU-001,1.0,,
14967,anil@example,Pakistan,SKU-007,4.0,0.0,0.0
14969,arjun.obrien@@example.com,Pakistan,SKU-004,4.0,7.38,29.52
14992,bilal.williams@@hotmail.com,India,SKU-003,2.0,5.12,10.24
15016,jane.brown @ hotmail.com,USA,SKU-005,5.0,3.54,17.7
15036,zain@example,Pakistan,SKU-005,5.0,3.12,15.6
15046,priya@example,UAE,SKU-003,3.0,,
15064,anil.ahmad @ mail.com,USA,SKU-010,2.0,,
15065,olivia.smith @ example.com,Pakistan,SKU-008,4.0,,
15082,olivia.yadav@@example.com,USA,SKU-004,2.0,7.51,15.02
15083,meera@example,USA,SKU-010,1.0,29.9,29.9
15098,amna.abbas @ eml.com,UAE,SKU-004,4.0,7.09,28.36
15121,huda.johnson @ hotmail.com,India,SKU-007,1.0,0.0,0.0
15125,amna.tariq @ mail.com,Pakistan,SKU-002,3.0,13.17,39.51
15131,ava.akram@@shop.com,India,SKU-010,2.0,30.45,60.9
15140,zain.miller @ mail.com,India,SKU-005,2.0,3.33,6.66
15157,ayesha.sharma @ marketplace.net,India,SKU-001,2.0,,
15163,bilal@example,Pakistan,SKU-005,4.0,3.03,12.12
15174,huda@example,India,SKU-005,2.0,,
15208,jane.doe @ shop.com,UAE,SKU-010,1.0,30.97,30.97
15214,sonia@example,USA,SKU-004,1.0,8.13,8.13
15216,bilal.chen@@mail.com,Pakistan,SKU-005,3.0,3.15,9.45
15218,noor.tariq@@shop.com,UAE,SKU-005,5.0,2.95,14.75
15242,ali.abbas@@shop.com,UAE,SKU-010,4.0,30.08,120.32
15260,amna.yadav @ hotmail.com,USA,SKU-004,,7.88,
15269,ayesha.williams @ example.com,Pakistan,SKU-007,3.0,,
15272,hassan.kumar@@eml.com,Pakistan,SKU-009,4.0,10.36,41.44
15289,michael.gupta @ eml.com,Pakistan,SKU-010,5.0,28.02,140.1
15296,sophia@example,India,SKU-008,3.0,23.89,71.67
15306,noah.sharma @ marketplace.net,USA,SKU-007,4.0,0.0,0.0
15312,nida.ali @ shop.com,Pakistan,SKU-004,4.0,7.39,29.56
15323,ahmed.ahmad@@shop.com,Pakistan,SKU-004,1.0,6.94,6.94
15326,sophia.siddiqui @ eml.com,Pakistan,SKU-008,4.0,,
15344,ava@example,Pakistan,SKU-004,1.0,7.92,7.92
15347,huda.smith @ marketplace.net,India,SKU-010,4.0,29.37,117.48
15368,hassan.smith@@eml.com,Pakistan,SKU-008,4.0,23.35,93.4
15393,olivia@example,Pakistan,SKU-003,5.0,4.8,24.0
15394,noah@example,India,SKU-008,2.0,20.37,40.74
15400,faizan.kumar@@eml.com,USA,SKU-007,3.0,0.0,0.0
15410,noor@example,Pakistan,SKU-006,1.0,16.28,16.28
15411,noor.smith@@hotmail.com,India,SKU-002,3.0,,
15419,huda.sharma@@hotmail.com,Pakistan,SKU-003,4.0,4.72,18.88
15444,nida.ali @ mail.com,India,SKU-008,2.0,23.87,47.74
15453,sara@example,Pakistan,SKU-004,4.0,6.96,27.84
15457,noah.tariq@@marketplace.net,UAE,SKU-010,3.0,29.79,89.37
15484,hassan.brown@@eml.com,Pakistan,SKU-001,3.0,21.68,65.04
15527,sara.ali@@eml.com,UAE,SKU-008,4.0,22.34,89.36
15532,liam.noor @ example.com,Pakistan,SKU-003,4.0,5.07,20.28
15535,hassan.noor @ marketplace.net,USA,SKU-004,5.0,6.81,34.05
15555,olivia.ali@@marketplace.net,Pakistan,SKU-002,3.0,12.6,37.8
15560,sonia.akram @ shop.com,UAE,SKU-005,4.0,3.16,12.64
15565,noah@example,Pakistan,SKU-007,1.0,0.0,0.0
15570,faizan@example,India,SKU-004,1.0,7.37,7.37
15574,john@example,India,SKU-007,1.0,0.0,0.0
15586,olivia.brown@@hotmail.com,UAE,SKU-004,2.0,7.82,15.64
15593,emily@example,UAE,SKU-007,5.0,0.0,0.0
15606,nida@example,USA,SKU-006,5.0,14.65,73.25
15611,meera.johnson@@shop.com,Pakistan,SKU-005,5.0,2.95,14.75
15631,arjun.patel@@eml.com,USA,SKU-003,2.0,5.15,10.3
15641,ava.sharma@@hotmail.com,Pakistan,SKU-001,3.0,20.49,61.47
15667,michael.hassan@@shop.com,India,SKU-004,3.0,7.66,22.98
15675,noor.ali@@marketplace.net,USA,SKU-010,,27.73,
15693,noor.patel @ eml.com,USA,SKU-006,3.0,15.71,47.13
15705,hassan.raza @ eml.com,USA,SKU-004,1.0,8.09,8.09
15714,omar@example,Pakistan,SKU-010,5.0,30.91,154.55
15729,michael.yadav@@marketplace.net,India,SKU-007,5.0,0.0,0.0
15730,huda.sharma @ shop.com,USA,SKU-002,2.0,13.41,26.82
15737,sara.noor @ hotmail.com,Pakistan,SKU-003,3.0,5.32,15.96
15748,michael.johnson @ mail.com,Pakistan,SKU-006,5.0,15.77,78.85
15768,noah@example,UAE,SKU-007,3.0,,
15784,priya.johnson @ example.com,UAE,SKU-005,1.0,2.95,2.95
15811,anil.williams@@hotmail.com,Pakistan,SKU-008,5.0,20.35,101.75
15817,rahul.qureshi @ marketplace.net,Pakistan,SKU-005,5.0,3.53,17.65
15845,ali.brown@@shop.com,India,SKU-004,4.0,7.05,28.2
15847,omar.yadav@@mail.com,Pakistan,SKU-010,2.0,28.35,56.7
15855,sara.sharma @ eml.com,India,SKU-005,3.0,3.5,10.5
15866,sara.ali @ example.com,UAE,SKU-004,1.0,8.07,8.07
15871,ali.tariq @ hotmail.com,USA,SKU-001,0.0,18.97,0.0
15879,emily.gupta@@example.com,USA,SKU-002,5.0,12.08,60.4
15887,meera.ali@@mail.com,USA,SKU-004,2.0,7.31,14.62
15899,noor.obrien @ hotmail.com,Pakistan,SKU-001,2.0,19.66,39.32
15901,olivia.obrien@@example.com,Pakistan,SKU-006,4.0,14.13,56.52
15911,usman.davis @ eml.com,USA,SKU-002,3.0,13.4,40.2
15923,ali.yadav @ marketplace.net,UAE,SKU-003,5.0,4.96,24.8
15963,noor.hassan @ eml.com,Pakistan,SKU-006,1.0,16.45,16.45
15970,bilal@example,USA,SKU-008,2.0,23.39,46.78
15987,olivia.doe @ marketplace.net,UAE,SKU-007,4.0,0.0,0.0
15988,michael@example,India,SKU-009,2.0,9.37,18.74
16000,liam.yadav @ hotmail.com,USA,SKU-010,4.0,27.37,109.48
16008,emily.kumar@@example.com,USA,SKU-010,3.0,29.35,88.05
16024,priya@example,Pakistan,SKU-004,3.0,6.97,20.91
16026,sara.qureshi@@hotmail.com,Pakistan,SKU-010,5.0,,
16029,noah.noor@@marketplace.net,Pakistan,SKU-002,3.0,13.26,39.78
16081,sara@example,UAE,SKU-003,4.0,4.88,19.52
16085,emily.raza@@shop.com,India,SKU-008,4.0,,
16092,ayesha@example,Pakistan,SKU-004,1.0,7.14,7.14
16097,ali@example,India,SKU-002,1.0,11.4,11.4
16144,laiba.zafar@@mail.com,Pakistan,SKU-007,5.0,0.0,0.0
16146,noah@example,Pakistan,SKU-002,4.0,11.35,45.4
16155,arjun.chen@@mail.com,Pakistan,SKU-008,3.0,22.9,68.7
16176,ayesha.johnson @ eml.com,India,SKU-006,2.0,14.68,29.36
16177,rahul@example,UAE,SKU-002,3.0,12.35,37.05
16187,rahul@example,Pakistan,SKU-008,4.0,21.51,86.04
16194,liam@example,India,SKU-005,3.0,3.01,9.03
16200,noah@example,India,SKU-002,5.0,12.62,63.1
16207,omar@example,Pakistan,SKU-004,4.0,7.49,29.96
16228,priya.tariq @ example.com,UAE,SKU-008,4.0,21.85,87.4
16232,laiba.johnson @ eml.com,India,SKU-005,4.0,3.16,12.64
16238,nida@example,UAE,SKU-005,2.0,3.15,6.3
16239,ali@example,Pakistan,SKU-002,2.0,12.28,24.56
16240,priya.zafar @ example.com,UAE,SKU-002,2.0,11.5,23.0
16265,usman@example,Pakistan,SKU-003,,4.58,
16274,olivia.abbas @ shop.com,India,SKU-003,1.0,5.04,5.04
16278,faizan@example,India,SKU-002,2.0,13.32,26.64
16293,omar.raza@@mail.com,India,SKU-001,5.0,19.68,98.4
16296,ava.davis@@example.com,USA,SKU-010,1.0,27.04,27.04
16299,faizan.khan @ marketplace.net,UAE,SKU-007,2.0,0.0,0.0
16312,olivia.siddiqui@@shop.com,UAE,SKU-007,4.0,0.0,0.0
16324,olivia.qureshi@@hotmail.com,UAE,SKU-010,2.0,29.32,58.64
16334,omar@example,USA,SKU-010,4.0,28.82,115.28
16349,nida@example,Pakistan,SKU-001,2.0,,
16351,noah.smith@@eml.com,Pakistan,SKU-007,5.0,0.0,0.0
16359,laiba.hassan@@hotmail.com,Pakistan,SKU-007,3.0,0.0,0.0
16370,nida@example,Pakistan,SKU-010,4.0,,
16381,ayesha.noor @ marketplace.net,Pakistan,SKU-010,1.0,31.01,31.01
16406,noah.doe @ marketplace.net,Pakistan,SKU-004,3.0,7.04,21.12
16415,ava.kumar @ example.com,Pakistan,SKU-004,2.0,7.43,14.86
16424,priya@example,Pakistan,SKU-010,3.0,,
16430,sara@example,India,SKU-001,5.0,19.95,99.75
16448,jane.johnson@@mail.com,UAE,SKU-003,1.0,5.36,5.36
16472,noor.patel@@eml.com,Pakistan,SKU-004,3.0,,
16485,john.siddiqui@@eml.com,Pakistan,SKU-010,5.0,27.98,139.9
16521,ali.obrien@@hotmail.com,Pakistan,SKU-002,1.0,13.58,13.58
16551,noah.siddiqui @ shop.com,UAE,SKU-001,2.0,21.86,43.72
16587,sara.sharma @ eml.com,Pakistan,SKU-001,1.0,,
16590,john.sharma@@shop.com,USA,SKU-007,3.0,0.0,0.0
16593,bilal@example,USA,SKU-003,2.0,4.78,9.56
16629,sara.sharma@@example.com,USA,SKU-010,,30.35,
16643,arjun.gupta@@shop.com,UAE,SKU-002,3.0,12.21,36.63
16647,ali@example,Pakistan,SKU-008,5.0,24.06,120.3
16659,sophia.smith@@shop.com,UAE,SKU-001,3.0,20.44,61.32
16660,anil@example,Pakistan,SKU-006,1.0,14.14,14.14
16661,anil.smith@@example.com,Pakistan,SKU-006,4.0,15.01,60.04
16669,ahmed.patel@@mail.com,India,SKU-004,4.0,7.64,30.56
16677,anil.smith @ marketplace.net,Pakistan,SKU-005,5.0,3.24,16.2
16684,priya@example,USA,SKU-009,4.0,10.53,42.12
16709,nida.obrien @ eml.com,USA,SKU-003,2.0,,
16737,jane@example,UAE,SKU-006,2.0,14.2,28.4
16765,ali.khan @ example.com,Pakistan,SKU-008,3.0,22.0,66.0
16805,amna.abbas@@hotmail.com,Pakistan,SKU-010,2.0,29.54,59.08
16809,noor.gupta @ shop.com,Pakistan,SKU-009,2.0,9.1,18.2
16822,nida@example,UAE,SKU-005,5.0,3.16,15.8
16839,nida.raza@@example.com,UAE,SKU-005,1.0,3.42,3.42
16842,amna.akram@@hotmail.com,Pakistan,SKU-005,1.0,2.94,2.94
16846,anil.iqbal @ mail.com,USA,SKU-002,5.0,12.11,60.55
16847,ava.smith @ marketplace.net,India,SKU-004,5.0,7.13,35.65
16857,emily.ali@@marketplace.net,USA,SKU-005,5.0,,
16889,hassan@example,USA,SKU-007,3.0,0.0,0.0
16897,noor@example,Pakistan,SKU-008,5.0,21.98,109.9
16910,zain.johnson @ shop.com,USA,SKU-008,3.0,21.4,64.2
16911,meera.smith@@example.com,Pakistan,SKU-005,4.0,3.1,12.4
16930,sara.kumar @ shop.com,UAE,SKU-006,2.0,15.88,31.76
16935,emily@example,Pakistan,SKU-010,1.0,32.02,32.02
16937,anil@example,India,SKU-005,5.0,3.0,15.0
16953,ayesha@example,UAE,SKU-001,5.0,20.01,100.05
16986,ayesha@example,India,SKU-002,1.0,13.01,13.01
16991,sophia.iqbal @ example.com,USA,SKU-002,4.0,11.53,46.12
17007,huda@example,India,SKU-006,5.0,,
17012,emily@example,India,SKU-004,4.0,6.89,27.56
17020,ahmed@example,India,SKU-008,5.0,20.59,102.95
17033,sophia.noor@@mail.com,UAE,SKU-007,2.0,0.0,0.0
17052,zain.miller @ marketplace.net,Pakistan,SKU-004,0.0,7.46,0.0
17053,usman.qureshi @ example.com,India,SKU-005,1.0,,
17057,sophia.yadav @ example.com,India,SKU-007,5.0,0.0,0.0
17098,meera.kumar@@example.com,Pakistan,SKU-005,1.0,2.96,2.96
17108,nida@example,Pakistan,SKU-004,3.0,8.03,24.09
17109,omar.davis @ hotmail.com,USA,SKU-008,3.0,22.89,68.67
17126,emily.hassan@@hotmail.com,UAE,SKU-002,1.0,12.96,12.96
17139,ali.johnson@@marketplace.net,Pakistan,SKU-008,5.0,22.09,110.45
17143,rahul.brown@@shop.com,India,SKU-002,5.0,13.42,67.1
17171,faizan.zafar@@marketplace.net,Pakistan,SKU-010,4.0,28.0,112.0
17173,rahul.miller@@shop.com,USA,SKU-008,4.0,24.05,96.2
17182,omar.chen@@mail.com,Pakistan,SKU-010,3.0,30.66,91.98
17223,ayesha.doe @ eml.com,USA,SKU-008,4.0,19.83,79.32
17239,michael.khan@@eml.com,USA,SKU-006,5.0,,
17257,ayesha@example,UAE,SKU-008,4.0,21.42,85.68
17261,john.ahmad @ shop.com,Pakistan,SKU-006,4.0,14.19,56.76
17285,olivia.akram@@marketplace.net,Pakistan,SKU-009,4.0,9.28,37.12
17296,laiba.raza @ marketplace.net,Pakistan,SKU-003,5.0,4.88,24.4
17299,noor.brown @ marketplace.net,USA,SKU-006,3.0,15.41,46.23
17301,priya.singh @ example.com,UAE,SKU-010,,29.87,
17302,sara@example,UAE,SKU-005,3.0,,
17313,olivia.khan @ hotmail.com,India,SKU-002,5.0,12.1,60.5
17320,bilal.brown @ eml.com,USA,SKU-006,5.0,16.39,81.95
17330,noah.smith @ mail.com,Pakistan,SKU-006,5.0,14.56,72.8
17335,rahul.abbas @ example.com,Pakistan,SKU-007,3.0,0.0,0.0
17356,omar.chen@@eml.com,Pakistan,SKU-006,3.0,14.25,42.75
17366,ava.kumar@@hotmail.com,USA,SKU-005,1.0,3.03,3.03
17375,ayesha.iqbal @ eml.com,India,SKU-002,1.0,11.45,11.45
17382,ayesha@example,Pakistan,SKU-006,5.0,,
17397,sara.johnson@@mail.com,USA,SKU-002,1.0,12.8,12.8
17403,michael.khan@@eml.com,Pakistan,SKU-002,5.0,12.84,64.2
17406,michael@example,India,SKU-004,4.0,8.21,32.84
17412,faizan.noor @ marketplace.net,Pakistan,SKU-008,4.0,20.73,82.92
17425,usman.ali@@hotmail.com,USA,SKU-004,1.0,7.29,7.29
17428,anil.iqbal@@eml.com,India,SKU-001,1.0,21.61,21.61
17435,faizan.gupta @ marketplace.net,Pakistan,SKU-005,2.0,3.54,7.08
17450,omar.brown@@mail.com,Pakistan,SKU-001,4.0,,
17455,ali@example,UAE,SKU-003,4.0,4.88,19.52
17464,arjun@example,UAE,SKU-003,5.0,4.69,23.45
17473,sophia@example,India,SKU-005,2.0,3.18,6.36
17475,olivia@example,UAE,SKU-007,2.0,0.0,0.0
17477,arjun@example,UAE,SKU-008,3.0,20.49,61.47
17494,emily.noor@@marketplace.net,Pakistan,SKU-005,1.0,3.09,3.09
17496,sara@example,UAE,SKU-001,5.0,19.87,99.35
17518,ayesha.williams @ hotmail.com,India,SKU-007,1.0,0.0,0.0
17519,arjun.hassan @ mail.com,USA,SKU-006,5.0,14.5,72.5
17522,nida.abbas @ hotmail.com,UAE,SKU-006,4.0,15.4,61.6
17545,bilal@example,Pakistan,SKU-003,1.0,5.24,5.24
17552,amna.smith @ shop.com,Pakistan,SKU-008,4.0,23.76,95.04
17558,ahmed@example,Pakistan,SKU-007,2.0,0.0,0.0
17582,sara@example,Pakistan,SKU-003,3.0,4.88,14.64
17583,noah.khan@@shop.com,Pakistan,SKU-007,5.0,0.0,0.0
17590,faizan@example,USA,SKU-002,5.0,11.33,56.65
17593,rahul@example,Pakistan,SKU-006,2.0,16.3,32.6
17604,huda.johnson @ example.com,UAE,SKU-003,5.0,4.72,23.6
17607,michael@example,USA,SKU-006,2.0,14.32,28.64
17616,ava.tariq @ hotmail.com,Pakistan,SKU-003,1.0,4.61,4.61
17628,noor.chen @ example.com,USA,SKU-004,1.0,7.2,7.2
17647,amna.ali@@shop.com,Pakistan,SKU-005,4.0,,
17653,huda@example,USA,SKU-004,2.0,7.7,15.4
17673,liam.khan @ example.com,Pakistan,SKU-002,2.0,12.17,24.34
17686,usman.johnson @ marketplace.net,Pakistan,SKU-001,4.0,19.42,77.68
17693,ayesha@example,USA,SKU-007,2.0,0.0,0.0
17700,ava.singh @ example.com,Pakistan,SKU-007,3.0,0.0,0.0
17716,sonia.tariq @ mail.com,Pakistan,SKU-004,1.0,7.82,7.82
17719,meera.smith @ eml.com,UAE,SKU-010,4.0,29.88,119.52
17721,hassan@example,India,SKU-009,5.0,10.67,53.35
17726,usman.ali @ hotmail.com,India,SKU-001,4.0,20.73,82.92
17727,ahmed@example,USA,SKU-007,4.0,0.0,0.0
17732,zain.siddiqui @ mail.com,Pakistan,SKU-001,5.0,,
17748,ali@example,USA,SKU-006,2.0,13.5,27.0
17760,nida@example,UAE,SKU-009,4.0,9.28,37.12
17763,priya.brown @ shop.com,India,SKU-008,1.0,22.65,22.65
17814,hassan.abbas @ eml.com,Pakistan,SKU-009,5.0,10.08,50.4
17815,hassan@example,India,SKU-010,4.0,30.78,123.12
17816,arjun.khan @ example.com,UAE,SKU-010,1.0,29.37,29.37
17819,michael.singh @ shop.com,USA,SKU-003,1.0,5.26,5.26
17844,laiba.khan@@example.com,UAE,SKU-006,2.0,14.63,29.26
17847,omar@example,UAE,SKU-002,5.0,13.31,66.55
17856,huda.abbas@@eml.com,Pakistan,SKU-004,3.0,,
17875,faizan.williams@@marketplace.net,UAE,SKU-009,2.0,10.3,20.6
17883,jane@example,Pakistan,SKU-005,0.0,2.99,0.0
17886,olivia.brown @ mail.com,UAE,SKU-007,2.0,0.0,0.0
17891,rahul@example,Pakistan,SKU-009,5.0,10.66,53.3
17892,liam.davis @ example.com,USA,SKU-005,1.0,3.07,3.07
17905,laiba.miller@@shop.com,USA,SKU-010,4.0,32.27,129.08
17947,meera.gupta @ example.com,UAE,SKU-006,2.0,15.33,30.66
17952,zain@example,Pakistan,SKU-006,4.0,15.4,61.6
17975,omar.williams@@shop.com,India,SKU-002,4.0,13.46,53.84
17981,amna.davis @ marketplace.net,USA,SKU-007,4.0,0.0,0.0
17990,zain.kumar @ hotmail.com,USA,SKU-003,3.0,5.39,16.17
18020,liam@example,USA,SKU-009,2.0,,
18024,laiba@example,Pakistan,SKU-002,3.0,12.36,37.08
18029,omar@example,Pakistan,SKU-001,4.0,21.35,85.4
18050,laiba.iqbal @ marketplace.net,Pakistan,SKU-004,3.0,7.19,21.57
18062,ayesha@example,Pakistan,SKU-001,5.0,,
18069,huda.kumar @ eml.com,India,SKU-006,4.0,14.78,59.12
18082,emily@example,UAE,SKU-010,1.0,31.34,31.34
18100,amna.khan @ hotmail.com,USA,SKU-005,1.0,3.5,3.5
18128,jane@example,India,SKU-008,4.0,20.41,81.64
18135,ava.siddiqui@@eml.com,Pakistan,SKU-006,5.0,16.41,82.05
18166,laiba.akram@@mail.com,Pakistan,SKU-003,4.0,5.43,21.72
18183,liam.khan @ example.com,Pakistan,SKU-008,4.0,21.95,87.8
18194,olivia@example,India,SKU-002,4.0,12.34,49.36
18201,liam.khan @ mail.com,India,SKU-010,2.0,29.44,58.88
18212,liam.obrien@@marketplace.net,USA,SKU-002,5.0,,
18218,sophia.gupta @ eml.com,India,SKU-003,5.0,,
18220,sonia.ali @ example.com,Pakistan,SKU-005,2.0,3.15,6.3
18227,omar.qureshi @ marketplace.net,Pakistan,SKU-006,3.0,15.2,45.6
18232,zain@example,Pakistan,SKU-005,5.0,2.99,14.95
18236,liam@example,India,SKU-008,3.0,23.62,70.86
18249,sonia@example,USA,SKU-002,2.0,12.57,25.14
18252,usman.gupta@@hotmail.com,USA,SKU-009,1.0,10.46,10.46
18261,olivia.williams @ mail.com,Pakistan,SKU-001,4.0,18.67,74.68
18263,amna.gupta@@marketplace.net,USA,SKU-006,2.0,14.31,28.62
18265,rahul.tariq@@example.com,Pakistan,SKU-003,1.0,,
18274,liam.davis@@hotmail.com,India,SKU-006,5.0,15.34,76.7
18281,michael.khan@@mail.com,USA,SKU-010,4.0,28.98,115.92
18317,meera.khan@@mail.com,Pakistan,SKU-005,3.0,3.3,9.9
18318,ahmed.ali @ mail.com,Pakistan,SKU-008,1.0,24.08,24.08
18328,huda@example,Pakistan,SKU-002,3.0,13.44,40.32
18353,priya.smith@@hotmail.com,Pakistan,SKU-005,5.0,3.25,16.25
18354,anil@example,USA,SKU-006,3.0,16.48,49.44
18357,emily@example,USA,SKU-001,3.0,18.24,54.72
18358,olivia.zafar@@hotmail.com,USA,SKU-007,3.0,,
18377,faizan.patel @ shop.com,USA,SKU-009,4.0,9.39,37.56
18393,sara.siddiqui@@marketplace.net,Pakistan,SKU-008,2.0,22.53,45.06
18410,priya@example,India,SKU-002,4.0,12.18,48.72
18418,huda@example,India,SKU-004,4.0,6.91,27.64
18440,michael@example,India,SKU-009,2.0,,
18447,sophia.doe @ hotmail.com,USA,SKU-009,1.0,9.97,9.97
18457,jane@example,Pakistan,SKU-009,3.0,,
18475,usman@example,Pakistan,SKU-001,3.0,21.24,63.72
18485,bilal.miller@@mail.com,Pakistan,SKU-002,2.0,12.57,25.14
18508,hassan.davis @ eml.com,Pakistan,SKU-002,,13.21,
18512,sonia.qureshi@@hotmail.com,Pakistan,SKU-009,5.0,10.25,51.25
18522,ava.raza @ eml.com,Pakistan,SKU-003,1.0,,
18524,john.patel @ mail.com,Pakistan,SKU-007,5.0,0.0,0.0
18553,meera.akram @ eml.com,USA,SKU-005,4.0,3.11,12.44
18555,liam.ahmad@@mail.com,India,SKU-007,3.0,,
18562,sonia@example,Pakistan,SKU-009,1.0,10.81,10.81
18566,meera@example,India,SKU-010,2.0,31.05,62.1
18598,ava.qureshi@@shop.com,USA,SKU-007,3.0,0.0,0.0
18604,sara@example,Pakistan,SKU-003,2.0,5.35,10.7
18605,ayesha.brown@@example.com,USA,SKU-004,4.0,7.18,28.72
18606,sonia@example,UAE,SKU-009,1.0,10.23,10.23
18623,rahul.chen @ marketplace.net,USA,SKU-006,1.0,15.84,15.84
18661,emily@example,USA,SKU-001,4.0,21.31,85.24
18664,faizan@example,Pakistan,SKU-004,3.0,8.25,24.75
18668,ayesha.doe@@shop.com,USA,SKU-002,3.0,,
18673,meera.khan @ eml.com,USA,SKU-006,5.0,13.95,69.75
18679,ayesha.miller@@hotmail.com,Pakistan,SKU-009,2.0,9.59,19.18
18701,bilal.tariq@@example.com,India,SKU-001,2.0,18.32,36.64
18710,jane.hassan @ eml.com,USA,SKU-007,1.0,0.0,0.0
18711,hassan@example,UAE,SKU-005,1.0,3.23,3.23
18713,anil.williams @ mail.com,India,SKU-002,5.0,13.21,66.05
18722,ahmed.williams @ marketplace.net,Pakistan,SKU-007,1.0,0.0,0.0
18729,bilal.doe@@mail.com,Pakistan,SKU-002,1.0,12.84,12.84
18735,anil.johnson@@marketplace.net,India,SKU-006,4.0,15.27,61.08
18759,priya.chen@@mail.com,USA,SKU-006,1.0,13.89,13.89
18764,priya.ali @ marketplace.net,Pakistan,SKU-005,2.0,3.38,6.76
18767,ali.siddiqui@@example.com,USA,SKU-001,5.0,21.33,106.65
18773,ava@example,USA,SKU-009,3.0,10.42,31.26
18780,emily@example,UAE,SKU-010,2.0,30.91,61.82
18799,hassan.tariq@@shop.com,Pakistan,SKU-001,4.0,19.44,77.76
18817,zain.yadav@@marketplace.net,Pakistan,SKU-006,3.0,13.84,41.52
18819,omar.obrien @ eml.com,USA,SKU-007,4.0,0.0,0.0
18840,emily@example,UAE,SKU-006,3.0,,
18849,noor.khan@@example.com,Pakistan,SKU-009,3.0,9.52,28.56
18898,olivia@example,Pakistan,SKU-002,2.0,13.37,26.74
18901,noah.davis@@hotmail.com,Pakistan,SKU-004,2.0,7.26,14.52
18905,hassan@example,India,SKU-004,5.0,6.76,33.8
18928,sonia.abbas@@example.com,India,SKU-005,1.0,3.12,3.12
18935,omar@example,USA,SKU-005,4.0,3.05,12.2
18949,bilal.brown@@example.com,Pakistan,SKU-009,1.0,10.88,10.88
18951,nida.zafar @ shop.com,Pakistan,SKU-010,3.0,27.33,81.99
18952,amna.ahmad @ marketplace.net,USA,SKU-004,4.0,7.38,29.52
18963,noah@example,Pakistan,SKU-008,1.0,21.43,21.43
18972,emily@example,USA,SKU-003,1.0,4.79,4.79
18979,zain@example,USA,SKU-003,4.0,4.94,19.76
18989,john.siddiqui@@marketplace.net,UAE,SKU-009,2.0,9.26,18.52
19005,emily.brown @ marketplace.net,UAE,SKU-008,4.0,22.5,90.0
19019,sara.akram@@marketplace.net,UAE,SKU-001,1.0,19.5,19.5
19022,anil.miller @ example.com,India,SKU-005,2.0,,
19026,bilal.ahmad @ example.com,USA,SKU-008,4.0,22.43,89.72
19036,zain.tariq @ eml.com,India,SKU-003,1.0,5.02,5.02
19040,omar@example,USA,SKU-001,2.0,21.38,42.76
19050,zain.yadav @ shop.com,India,SKU-004,4.0,7.37,29.48
19080,ahmed.khan @ hotmail.com,Pakistan,SKU-003,3.0,5.44,16.32
19087,priya.smith@@marketplace.net,UAE,SKU-002,5.0,13.13,65.65
